order_id,customer_id,status,order_ts,total_cents,currency,region
O-116753,C-1899,delivered,2026-06-27T22:04:32Z,9267721,EUR,NA
O-116754,C-0733,shipped,2025-11-19T01:30:15Z,9837694,USD,EU
O-116755,C-1159,processing,2025-07-12T19:58:35Z,12832129,EUR,APAC
O-116756,C-1861,cancelled,2025-11-22T09:15:48Z,45906,USD,NA
O-116757,C-0859,shipped,2025-11-12T05:32:24Z,6187402,USD,NA
O-116758,C-0684,delivered,2025-05-21T12:10:03Z,424375,USD,NA
O-116759,C-0044,delivered,2025-06-05T22:17:00Z,5022238,USD,APAC
O-116760,C-0539,delivered,2025-04-19T18:16:59Z,17100000,EUR,EU
O-116761,C-1491,delivered,2026-01-22T09:46:28Z,9938242,USD,EU
O-116762,C-0394,delivered,2026-04-09T16:14:26Z,126120,USD,NA
O-116763,C-0477,delivered,2025-12-06T05:14:39Z,3697606,EUR,NA
O-116764,C-0640,delivered,2025-07-31T09:25:55Z,3323032,USD,APAC
O-116765,C-0561,shipped,2026-06-28T05:48:16Z,8438948,EUR,NA
O-116766,C-0091,delivered,2025-04-29T20:43:52Z,13408412,USD,LATAM
O-116767,C-0892,pending,2026-05-16T12:21:43Z,15393572,USD,EU
O-116768,C-1007,delivered,2025-05-26T11:03:07Z,6330411,JPY,EU
O-116769,C-0005,delivered,2025-11-17T15:48:52Z,267328,GBP,EU
O-116770,C-0138,delivered,2026-04-16T09:57:09Z,2608275,EUR,APAC
O-116771,C-0884,delivered,2025-05-26T20:29:34Z,8160134,USD,NA
O-116772,C-0279,pending,2025-11-30T02:43:20Z,4111700,USD,APAC
O-116773,C-0843,shipped,2026-01-30T16:18:19Z,13115586,EUR,LATAM
O-116774,C-1568,shipped,2025-12-11T22:21:33Z,5293985,GBP,EU
O-116775,C-1832,shipped,2025-09-08T12:10:07Z,1636788,USD,EU
O-116776,C-0107,delivered,2026-05-13T10:15:27Z,8273603,GBP,NA
O-116777,C-1987,delivered,2025-11-06T04:09:44Z,14726032,GBP,EU
O-116778,C-0119,refunded,2025-09-19T20:55:14Z,12881984,EUR,NA
O-116779,C-0033,delivered,2025-08-08T20:06:54Z,10793272,USD,APAC
O-116780,C-0160,cancelled,2025-08-24T20:56:10Z,3135434,USD,NA
O-116781,C-0700,delivered,2025-10-08T14:12:14Z,3639987,USD,LATAM
O-116782,C-1240,shipped,2025-03-10T11:33:39Z,11986704,USD,APAC
O-116783,C-1684,cancelled,2025-12-21T00:24:07Z,6486276,EUR,NA
O-116784,C-1322,delivered,2026-05-20T01:27:39Z,15283141,GBP,NA
O-116785,C-0548,shipped,2025-08-19T20:03:17Z,13591900,EUR,NA
O-116786,C-0399,delivered,2025-01-18T09:47:45Z,3149152,USD,APAC
O-116787,C-0588,processing,2025-07-28T02:22:27Z,2664951,EUR,EU
O-116788,C-1529,refunded,2026-03-23T23:32:34Z,15510969,EUR,LATAM
O-116789,C-0487,processing,2026-06-29T00:35:54Z,3357421,USD,NA
O-116790,C-0934,pending,2025-12-21T10:34:19Z,2502859,JPY,NA
O-116791,C-0452,delivered,2026-02-09T21:36:07Z,2322902,USD,EU
O-116792,C-0654,delivered,2026-04-18T14:47:11Z,10002738,JPY,APAC
O-116793,C-0269,delivered,2026-04-21T05:48:40Z,3272633,USD,EU
O-116794,C-1692,delivered,2026-01-06T11:36:24Z,11863232,EUR,NA
O-116795,C-1684,delivered,2025-04-20T00:03:31Z,1358376,USD,EU
O-116796,C-0759,cancelled,2026-06-07T02:32:04Z,2109580,EUR,EU
O-116797,C-0943,delivered,2026-01-20T12:27:36Z,13971231,USD,EU
O-116798,C-1871,pending,2025-04-09T13:51:47Z,3103430,USD,NA
O-116799,C-0036,processing,2025-03-08T09:30:24Z,5602174,GBP,NA
O-116800,C-1476,delivered,2026-06-29T13:02:27Z,16225333,USD,EU
O-116801,C-0717,processing,2025-08-13T08:50:45Z,11904840,USD,EU
O-116802,C-0024,delivered,2025-07-07T13:15:55Z,7735813,USD,EU
O-116803,C-0899,pending,2025-08-02T04:56:16Z,4877649,USD,NA
O-116804,C-1003,shipped,2025-09-15T13:37:02Z,3600,EUR,EU
O-116805,C-1064,delivered,2025-01-23T04:19:58Z,7305720,USD,EU
O-116806,C-0410,delivered,2025-09-12T22:15:33Z,8774305,USD,APAC
O-116807,C-0366,pending,2026-06-19T15:52:29Z,7578745,USD,EU
O-116808,C-0313,processing,2025-10-04T15:39:30Z,1942398,GBP,NA
O-116809,C-0127,shipped,2025-07-20T08:13:34Z,266456,JPY,NA
O-116810,C-0162,delivered,2025-12-11T07:56:32Z,7068011,GBP,NA
O-116811,C-0628,processing,2025-12-03T12:33:17Z,19269038,USD,EU
O-116812,C-0131,cancelled,2025-07-14T11:43:30Z,14125419,USD,NA
O-116813,C-0370,delivered,2025-01-24T20:15:17Z,4234398,USD,EU
O-116814,C-1977,shipped,2025-02-06T06:55:09Z,7949980,USD,EU
O-116815,C-1214,delivered,2025-04-01T16:28:01Z,7571240,USD,NA
O-116816,C-0394,refunded,2025-02-02T14:44:34Z,531102,USD,NA
O-116817,C-1340,shipped,2025-08-16T17:10:32Z,7077614,EUR,EU
O-116818,C-0543,delivered,2025-01-09T07:19:56Z,330783,USD,EU
O-116819,C-0471,delivered,2025-05-17T15:47:32Z,594498,USD,EU
O-116820,C-0368,delivered,2025-05-24T09:39:58Z,5103566,USD,EU
O-116821,C-1341,delivered,2025-12-17T18:50:09Z,3792836,USD,NA
O-116822,C-1366,delivered,2025-06-23T18:55:56Z,17451181,EUR,APAC
O-116823,C-1365,delivered,2025-05-05T00:43:39Z,5242640,USD,APAC
O-116824,C-0927,cancelled,2025-05-08T02:46:36Z,8095751,USD,NA
O-116825,C-0030,delivered,2025-01-28T21:12:16Z,4328146,GBP,APAC
O-116826,C-1334,delivered,2025-06-24T21:33:27Z,7326648,EUR,APAC
O-116827,C-1109,delivered,2026-03-18T05:11:55Z,7821613,USD,APAC
O-116828,C-1228,pending,2026-04-29T14:35:59Z,417480,GBP,EU
O-116829,C-0893,delivered,2026-06-29T04:12:48Z,5204783,EUR,NA
O-116830,C-1459,delivered,2026-01-07T15:21:01Z,14619415,USD,NA
O-116831,C-0163,refunded,2026-02-08T13:57:19Z,180260,USD,NA
O-116832,C-1733,delivered,2025-12-24T06:33:08Z,558024,GBP,NA
O-116833,C-1590,delivered,2025-03-14T02:26:46Z,2895390,USD,APAC
O-116834,C-0261,delivered,2025-11-22T01:35:27Z,444442,USD,NA
O-116835,C-0612,delivered,2025-09-07T18:24:32Z,16660358,USD,APAC
O-116836,C-0732,cancelled,2025-09-30T03:05:25Z,6535571,USD,NA
O-116837,C-1900,shipped,2025-12-29T21:54:47Z,1901113,USD,NA
O-116838,C-0607,delivered,2026-04-25T06:18:56Z,6712559,USD,NA
O-116839,C-0356,delivered,2026-03-20T03:23:58Z,20406543,USD,EU
O-116840,C-1509,delivered,2025-09-01T09:23:41Z,3596305,USD,EU
O-116841,C-0964,delivered,2026-03-26T02:10:28Z,15575275,EUR,EU
O-116842,C-0985,processing,2025-09-02T13:33:36Z,14384204,EUR,EU
O-116843,C-0713,pending,2025-08-26T05:26:09Z,1498368,EUR,EU
O-116844,C-1889,delivered,2025-05-30T16:55:03Z,6885605,USD,NA
O-116845,C-1731,cancelled,2026-01-27T22:08:45Z,8307150,USD,EU
O-116846,C-1953,delivered,2025-08-29T10:36:28Z,2670082,USD,EU
O-116847,C-1768,processing,2026-05-12T06:36:05Z,3082862,USD,EU
O-116848,C-1849,shipped,2026-03-20T08:13:11Z,13558685,EUR,NA
O-116849,C-0657,delivered,2025-11-09T16:25:47Z,12960562,USD,APAC
O-116850,C-1008,delivered,2026-02-17T22:07:19Z,2617600,USD,NA
O-116851,C-0151,delivered,2025-06-12T06:37:52Z,5097531,JPY,NA
O-116852,C-1444,delivered,2025-01-15T10:10:58Z,1902774,USD,LATAM
O-116853,C-1818,shipped,2025-05-20T00:23:12Z,880000,GBP,NA
O-116854,C-1567,cancelled,2025-05-01T03:26:30Z,292776,USD,EU
O-116855,C-1568,delivered,2025-05-02T23:28:41Z,6480228,USD,EU
O-116856,C-1255,delivered,2025-11-06T06:25:54Z,9476058,USD,EU
O-116857,C-0044,delivered,2025-04-08T10:09:59Z,10297520,USD,NA
O-116858,C-0522,delivered,2026-06-05T23:43:00Z,7668804,USD,NA
O-116859,C-1227,processing,2025-12-03T11:27:02Z,3923899,USD,EU
O-116860,C-1013,shipped,2025-08-17T01:39:42Z,3053410,USD,NA
O-116861,C-1389,delivered,2025-09-18T00:12:41Z,28912142,USD,EU
O-116862,C-0571,pending,2026-03-22T15:02:47Z,8782569,GBP,APAC
O-116863,C-1943,delivered,2026-04-18T05:36:32Z,6088950,USD,EU
O-116864,C-0890,processing,2025-11-06T13:29:40Z,614546,USD,NA
O-116865,C-1579,delivered,2025-10-11T09:30:59Z,2016915,USD,NA
O-116866,C-0611,shipped,2025-11-09T13:18:44Z,8152550,USD,NA
O-116867,C-0605,shipped,2025-03-26T10:06:24Z,1487359,EUR,APAC
O-116868,C-0819,delivered,2026-02-27T11:45:04Z,195975,USD,NA
O-116869,C-1240,delivered,2025-12-07T13:46:16Z,4505060,USD,NA
O-116870,C-0538,delivered,2025-05-11T20:53:15Z,8867865,USD,APAC
O-116871,C-0377,processing,2025-12-29T07:01:35Z,9444081,USD,EU
O-116872,C-0188,delivered,2025-05-31T20:46:51Z,3254246,GBP,EU
O-116873,C-0909,refunded,2025-08-28T06:55:33Z,2673097,GBP,EU
O-116874,C-1350,delivered,2025-08-20T10:05:53Z,3492512,EUR,NA
O-116875,C-0766,delivered,2026-05-23T11:10:32Z,6283753,USD,NA
O-116876,C-0937,refunded,2025-09-20T05:29:17Z,16805962,USD,NA
O-116877,C-1764,delivered,2026-02-04T07:20:59Z,10390767,USD,EU
O-116878,C-1401,processing,2025-08-24T22:48:28Z,3349386,USD,EU
O-116879,C-0798,refunded,2026-03-12T13:50:54Z,4205549,EUR,NA
O-116880,C-0450,delivered,2025-06-30T05:05:41Z,6775781,EUR,EU
O-116881,C-0290,delivered,2026-05-27T02:30:07Z,3470273,GBP,EU
O-116882,C-1217,shipped,2026-01-31T08:41:39Z,9801824,USD,APAC
O-116883,C-0579,pending,2025-12-09T07:06:56Z,18123705,JPY,EU
O-116884,C-0633,delivered,2025-12-04T15:37:28Z,13660330,USD,NA
O-116885,C-1128,processing,2026-02-23T10:57:27Z,5530202,JPY,APAC
O-116886,C-0830,delivered,2025-08-24T06:32:48Z,1191612,EUR,EU
O-116887,C-1005,delivered,2025-12-08T09:11:06Z,264948,EUR,NA
O-116888,C-0266,shipped,2026-05-26T11:40:29Z,9817188,USD,LATAM
O-116889,C-0096,processing,2025-11-04T11:14:17Z,9415579,USD,EU
O-116890,C-1645,pending,2025-05-29T09:14:02Z,1162768,USD,EU
O-116891,C-1497,delivered,2025-10-28T01:04:38Z,10735355,GBP,LATAM
O-116892,C-1264,delivered,2026-06-23T00:44:05Z,3585660,USD,EU
O-116893,C-0723,delivered,2025-01-23T19:21:57Z,17374251,USD,APAC
O-116894,C-0809,delivered,2025-09-12T22:32:20Z,13660369,USD,NA
O-116895,C-0341,pending,2026-02-26T14:33:16Z,4132835,USD,NA
O-116896,C-0961,shipped,2026-01-16T10:29:07Z,11852063,USD,NA
O-116897,C-0006,delivered,2025-07-23T02:05:48Z,107478,EUR,LATAM
O-116898,C-1921,delivered,2026-01-14T03:36:14Z,5373291,USD,NA
O-116899,C-1275,processing,2026-04-28T03:35:53Z,190707,USD,NA
O-116900,C-0155,shipped,2025-01-18T14:55:46Z,7470166,USD,NA
O-116901,C-1432,refunded,2025-04-12T13:08:23Z,31896701,USD,NA
O-116902,C-0857,delivered,2026-06-29T06:12:15Z,9581845,GBP,NA
O-116903,C-1907,refunded,2025-03-17T10:28:49Z,581024,USD,NA
O-116904,C-0029,cancelled,2025-07-30T22:22:32Z,234480,EUR,EU
O-116905,C-1800,delivered,2025-01-31T02:04:00Z,3916544,EUR,NA
O-116906,C-0417,delivered,2026-02-10T06:30:04Z,6930223,USD,EU
O-116907,C-1379,delivered,2025-04-04T12:25:44Z,3525740,GBP,EU
O-116908,C-1720,delivered,2025-07-21T06:04:11Z,2589282,JPY,EU
O-116909,C-1461,delivered,2025-11-05T20:52:42Z,1757260,JPY,EU
O-116910,C-0543,shipped,2026-06-09T02:43:28Z,2921404,USD,APAC
O-116911,C-0718,delivered,2025-11-14T11:43:41Z,132930,USD,NA
O-116912,C-1452,delivered,2025-12-19T16:02:24Z,3561147,USD,NA
O-116913,C-0991,cancelled,2025-06-22T12:45:02Z,2237560,EUR,APAC
O-116914,C-1322,delivered,2025-03-11T07:18:50Z,4387047,USD,NA
O-116915,C-0383,processing,2025-05-17T19:06:12Z,9493784,USD,EU
O-116916,C-1618,delivered,2025-04-14T22:39:44Z,9327709,USD,EU
O-116917,C-0122,processing,2025-10-10T02:09:15Z,5323216,USD,EU
O-116918,C-0679,shipped,2025-08-11T10:42:15Z,2512613,USD,APAC
O-116919,C-1786,delivered,2025-02-28T11:43:18Z,3514920,EUR,APAC
O-116920,C-0730,pending,2026-05-08T13:16:55Z,18937257,EUR,LATAM
O-116921,C-1753,processing,2026-05-18T21:41:54Z,4106161,USD,NA
O-116922,C-0709,delivered,2025-01-09T06:41:00Z,13103619,EUR,NA
O-116923,C-0042,cancelled,2026-05-01T15:40:49Z,313120,EUR,NA
O-116924,C-0286,delivered,2026-05-21T22:25:24Z,8994623,USD,EU
O-116925,C-1109,shipped,2025-11-02T06:01:02Z,358134,EUR,APAC
O-116926,C-1017,delivered,2026-01-01T01:24:56Z,3350732,EUR,NA
O-116927,C-0899,processing,2025-02-08T14:10:22Z,10827804,JPY,EU
O-116928,C-1993,delivered,2026-06-06T12:54:34Z,7572330,EUR,EU
O-116929,C-1042,delivered,2026-01-03T22:05:18Z,26610,GBP,APAC
O-116930,C-1837,shipped,2025-11-02T01:13:36Z,2930816,EUR,EU
O-116931,C-0585,delivered,2025-10-16T22:52:31Z,11548497,EUR,NA
O-116932,C-1692,processing,2025-10-13T10:47:36Z,2570340,USD,EU
O-116933,C-0003,shipped,2025-10-21T14:52:59Z,2045175,EUR,NA
O-116934,C-1689,shipped,2026-02-16T22:02:38Z,1333302,USD,EU
O-116935,C-1301,cancelled,2026-03-25T23:24:40Z,13284100,GBP,EU
O-116936,C-1159,cancelled,2025-12-18T23:04:09Z,12136100,USD,APAC
O-116937,C-1019,delivered,2025-11-01T05:49:22Z,881700,USD,NA
O-116938,C-1094,delivered,2025-02-12T22:19:58Z,14592455,USD,NA
O-116939,C-0447,delivered,2025-07-31T21:05:03Z,29451217,EUR,LATAM
O-116940,C-1351,pending,2025-04-13T22:34:07Z,151530,EUR,EU
O-116941,C-1581,delivered,2025-07-14T05:20:20Z,1185982,USD,EU
O-116942,C-1640,processing,2025-06-09T11:21:07Z,4285997,EUR,EU
O-116943,C-0470,delivered,2026-02-09T19:08:55Z,8893407,EUR,NA
O-116944,C-0393,pending,2025-12-17T08:26:52Z,8421189,USD,APAC
O-116945,C-1886,delivered,2026-03-02T04:21:29Z,3312092,USD,NA
O-116946,C-0644,shipped,2026-05-23T17:09:31Z,1308735,USD,NA
O-116947,C-0765,delivered,2025-11-06T14:09:20Z,5136612,USD,NA
O-116948,C-1956,shipped,2026-03-28T09:37:13Z,15399722,USD,APAC
O-116949,C-0087,delivered,2025-02-18T15:21:22Z,6242129,EUR,EU
O-116950,C-1346,delivered,2026-01-31T12:22:35Z,12023756,USD,APAC
O-116951,C-0179,delivered,2025-07-16T10:22:01Z,17277686,USD,EU
O-116952,C-1401,shipped,2026-01-17T19:56:53Z,8555035,USD,NA
O-116953,C-1702,processing,2025-11-21T18:33:57Z,8708238,USD,EU
O-116954,C-1434,delivered,2025-10-15T05:35:06Z,6137768,EUR,NA
O-116955,C-1482,delivered,2025-11-24T17:25:10Z,6045982,EUR,NA
O-116956,C-1310,delivered,2026-02-06T07:26:21Z,1537788,GBP,NA
O-116957,C-1545,delivered,2025-08-02T07:43:19Z,10893812,EUR,LATAM
O-116958,C-0101,delivered,2025-11-10T23:27:17Z,12266486,USD,NA
O-116959,C-1429,delivered,2025-03-05T09:41:10Z,19057102,USD,NA
O-116960,C-1600,cancelled,2025-07-13T15:23:26Z,8179536,GBP,APAC
O-116961,C-0297,processing,2025-10-23T05:09:17Z,15899979,USD,EU
O-116962,C-0440,delivered,2025-03-28T20:45:47Z,2836251,EUR,NA
O-116963,C-1553,shipped,2025-10-08T22:16:50Z,10283925,USD,NA
O-116964,C-1370,delivered,2025-11-14T17:07:41Z,12964465,USD,NA
O-116965,C-0322,refunded,2025-03-03T13:04:17Z,927454,USD,NA
O-116966,C-1372,pending,2026-03-20T01:14:17Z,8500000,USD,APAC
O-116967,C-0105,refunded,2025-06-07T22:16:07Z,4365469,USD,APAC
O-116968,C-1031,processing,2025-03-04T10:15:54Z,29513347,EUR,NA
O-116969,C-1160,delivered,2025-01-08T16:16:28Z,12706111,USD,NA
O-116970,C-1488,processing,2025-02-18T07:07:39Z,94874,USD,EU
O-116971,C-1600,delivered,2025-11-06T03:34:20Z,17668206,USD,NA
O-116972,C-1450,cancelled,2026-03-16T13:36:45Z,1521897,EUR,LATAM
O-116973,C-0285,delivered,2026-06-09T08:00:20Z,1692600,USD,NA
O-116974,C-1284,delivered,2026-05-16T19:02:56Z,16547557,USD,LATAM
O-116975,C-1931,delivered,2025-09-17T06:40:16Z,4322262,JPY,NA
O-116976,C-0382,delivered,2026-03-03T17:29:17Z,6838200,EUR,NA
O-116977,C-0818,shipped,2025-12-25T09:11:31Z,3736635,USD,EU
O-116978,C-1021,cancelled,2025-05-05T14:20:58Z,7112652,USD,NA
O-116979,C-1556,delivered,2026-06-07T00:57:47Z,600,USD,NA
O-116980,C-1752,pending,2026-01-25T22:23:26Z,10063348,USD,NA
O-116981,C-1637,pending,2026-04-16T02:59:14Z,6488629,USD,APAC
O-116982,C-0026,delivered,2025-04-02T21:36:11Z,4075113,USD,NA
O-116983,C-0960,shipped,2026-05-07T22:10:29Z,3936275,USD,NA
O-116984,C-0935,delivered,2026-06-22T04:06:32Z,7544388,USD,EU
O-116985,C-1758,pending,2025-11-05T12:12:59Z,1747563,GBP,NA
O-116986,C-1483,shipped,2026-06-15T07:05:12Z,14458207,USD,APAC
O-116987,C-1425,pending,2025-04-23T18:16:28Z,10165760,JPY,NA
O-116988,C-0349,pending,2026-02-08T16:16:46Z,4848110,USD,NA
O-116989,C-0989,delivered,2025-03-22T21:36:03Z,4022707,USD,NA
O-116990,C-0935,shipped,2025-10-27T01:59:01Z,10000000,EUR,APAC
O-116991,C-1422,delivered,2025-03-22T04:12:49Z,1006902,USD,NA
O-116992,C-1684,shipped,2025-09-13T15:18:10Z,6791066,EUR,NA
O-116993,C-0320,delivered,2026-06-23T20:35:01Z,15087632,USD,NA
O-116994,C-1975,pending,2026-02-13T15:14:16Z,5500571,USD,APAC
O-116995,C-0739,delivered,2025-08-22T10:31:04Z,1746276,USD,NA
O-116996,C-1426,delivered,2025-08-01T22:23:52Z,7457702,USD,NA
O-116997,C-0022,pending,2026-05-02T17:04:17Z,7937953,USD,LATAM
O-116998,C-0005,delivered,2026-02-22T03:06:56Z,11606808,USD,EU
O-116999,C-1276,delivered,2025-06-19T19:14:32Z,6639338,EUR,EU
O-117000,C-1956,processing,2026-04-16T01:47:16Z,7089336,EUR,APAC
O-117001,C-0796,pending,2025-02-06T14:22:45Z,1958621,USD,NA
O-117002,C-0050,processing,2025-05-24T12:04:07Z,2759768,USD,NA
O-117003,C-0609,delivered,2026-05-31T21:56:14Z,2041732,EUR,NA
O-117004,C-0330,delivered,2026-03-05T02:52:11Z,13142335,USD,NA
O-117005,C-1747,delivered,2026-06-12T14:03:30Z,10856020,USD,LATAM
O-117006,C-0414,delivered,2025-04-21T16:41:42Z,15297611,USD,EU
O-117007,C-1147,delivered,2026-01-22T07:38:29Z,5294479,USD,EU
O-117008,C-1046,delivered,2025-12-01T10:01:21Z,3498426,USD,EU
O-117009,C-0322,delivered,2025-01-31T02:45:13Z,8498454,USD,EU
O-117010,C-0811,delivered,2025-11-15T08:42:08Z,7175985,EUR,NA
O-117011,C-0516,delivered,2025-12-10T16:50:26Z,14496217,USD,NA
O-117012,C-0317,pending,2025-11-29T03:59:15Z,7873393,EUR,NA
O-117013,C-1188,delivered,2026-06-26T16:27:37Z,2859324,EUR,EU
O-117014,C-0809,delivered,2026-01-04T08:02:08Z,4283064,USD,APAC
O-117015,C-0583,delivered,2025-12-24T02:08:36Z,1378797,USD,NA
O-117016,C-1321,delivered,2025-05-02T06:31:24Z,25517499,USD,NA
O-117017,C-1520,delivered,2026-05-27T18:14:15Z,6873957,EUR,APAC
O-117018,C-0786,shipped,2026-06-17T02:09:22Z,14278576,GBP,EU
O-117019,C-1687,shipped,2025-05-20T12:33:25Z,3808527,USD,EU
O-117020,C-0986,delivered,2025-03-18T03:42:59Z,20154640,EUR,NA
O-117021,C-0978,delivered,2025-11-05T23:56:24Z,5100000,USD,NA
O-117022,C-1871,delivered,2025-04-03T08:18:33Z,839171,USD,LATAM
O-117023,C-0297,processing,2026-06-17T17:26:30Z,9400883,USD,EU
O-117024,C-0388,delivered,2026-06-02T03:15:03Z,911004,USD,NA
O-117025,C-1154,delivered,2026-06-03T19:53:40Z,5753472,EUR,NA
O-117026,C-1093,delivered,2025-07-11T14:41:02Z,3520552,JPY,EU
O-117027,C-1917,shipped,2026-02-21T17:18:36Z,31766095,USD,NA
O-117028,C-0354,delivered,2025-02-20T12:42:53Z,24280734,USD,NA
O-117029,C-0050,shipped,2025-03-02T23:24:36Z,6179250,USD,EU
O-117030,C-1482,pending,2026-05-11T13:10:27Z,4196988,USD,EU
O-117031,C-0176,shipped,2025-03-21T07:26:53Z,936400,USD,NA
O-117032,C-0003,processing,2025-07-04T17:01:03Z,2708401,EUR,NA
O-117033,C-1330,delivered,2025-05-16T03:56:37Z,13948463,EUR,LATAM
O-117034,C-0097,delivered,2025-05-23T06:26:34Z,5408795,USD,APAC
O-117035,C-1647,delivered,2025-09-18T03:35:14Z,7931248,GBP,NA
O-117036,C-0267,delivered,2025-08-09T17:25:40Z,20208832,USD,EU
O-117037,C-1546,delivered,2025-10-11T09:34:04Z,18978481,EUR,EU
O-117038,C-1056,cancelled,2026-03-07T12:17:41Z,10462102,USD,APAC
O-117039,C-0699,shipped,2025-12-26T22:18:04Z,3946248,EUR,EU
O-117040,C-0476,delivered,2025-10-25T06:45:22Z,3003168,USD,LATAM
O-117041,C-0084,delivered,2025-01-25T04:57:08Z,6196016,USD,LATAM
O-117042,C-1700,delivered,2025-06-27T13:00:39Z,5947557,USD,LATAM
O-117043,C-1367,pending,2025-11-14T14:55:08Z,762835,JPY,APAC
O-117044,C-0771,shipped,2026-04-20T16:51:38Z,1421364,USD,NA
O-117045,C-0748,delivered,2025-10-12T11:12:58Z,6510062,USD,EU
O-117046,C-0118,pending,2025-06-18T11:19:05Z,6164854,USD,NA
O-117047,C-1614,delivered,2025-05-27T16:35:46Z,4070304,USD,APAC
O-117048,C-0575,processing,2025-08-10T14:25:07Z,3427455,USD,APAC
O-117049,C-1536,delivered,2025-05-03T12:19:00Z,2129250,EUR,NA
O-117050,C-1453,delivered,2025-09-19T17:06:40Z,3750818,EUR,NA
O-117051,C-1396,processing,2025-04-26T04:33:39Z,1514604,EUR,NA
O-117052,C-1980,delivered,2025-03-25T13:15:13Z,6911936,USD,EU
O-117053,C-1929,delivered,2025-01-07T07:56:32Z,883285,USD,NA
O-117054,C-1051,delivered,2025-12-06T08:32:29Z,815931,USD,EU
O-117055,C-0903,delivered,2025-04-09T15:02:38Z,1330772,GBP,NA
O-117056,C-1370,shipped,2025-03-26T17:27:17Z,10744570,JPY,EU
O-117057,C-0554,delivered,2025-04-12T13:22:04Z,8081577,USD,NA
O-117058,C-1981,delivered,2025-12-21T23:35:13Z,13815714,USD,NA
O-117059,C-1424,delivered,2026-02-28T22:56:35Z,4464462,USD,EU
O-117060,C-0157,delivered,2025-05-10T12:11:44Z,24540914,USD,EU
O-117061,C-1485,delivered,2025-11-03T18:37:10Z,7597005,USD,EU
O-117062,C-0659,cancelled,2025-08-04T19:57:49Z,7145715,USD,NA
O-117063,C-0005,delivered,2025-05-10T16:11:20Z,2033244,USD,EU
O-117064,C-0150,cancelled,2026-01-13T22:01:00Z,1630177,USD,NA
O-117065,C-1712,delivered,2026-03-29T00:40:40Z,15708924,EUR,EU
O-117066,C-0300,delivered,2026-03-03T13:59:35Z,6513383,EUR,APAC
O-117067,C-0598,cancelled,2025-08-09T19:20:46Z,849126,GBP,NA
O-117068,C-1407,processing,2026-02-27T02:07:25Z,3190898,USD,EU
O-117069,C-0577,delivered,2025-02-20T22:25:13Z,1712868,EUR,NA
O-117070,C-0526,shipped,2025-08-07T16:39:22Z,10657990,USD,EU
O-117071,C-0649,delivered,2026-05-17T20:49:47Z,6083199,USD,APAC
O-117072,C-1393,processing,2025-09-17T03:12:20Z,22581245,EUR,NA
O-117073,C-0346,processing,2026-04-01T18:06:20Z,4696094,USD,NA
O-117074,C-1322,delivered,2025-06-21T07:44:05Z,122460,USD,NA
O-117075,C-0759,shipped,2025-01-20T17:20:59Z,12125203,EUR,APAC
O-117076,C-0834,delivered,2026-01-28T14:37:33Z,7977296,USD,EU
O-117077,C-0246,delivered,2026-03-09T19:27:49Z,675756,JPY,NA
O-117078,C-1815,delivered,2025-05-04T14:09:22Z,9749912,JPY,APAC
O-117079,C-0325,delivered,2025-04-24T11:05:28Z,41390,USD,LATAM
O-117080,C-0189,shipped,2026-04-25T12:28:27Z,2416726,USD,NA
O-117081,C-1283,delivered,2025-05-17T12:38:11Z,305136,USD,NA
O-117082,C-0841,delivered,2025-10-27T18:43:15Z,6535206,EUR,APAC
O-117083,C-0141,cancelled,2026-06-03T16:02:40Z,5197970,USD,NA
O-117084,C-1691,processing,2025-07-22T07:33:36Z,7858365,USD,LATAM
O-117085,C-0861,delivered,2025-01-30T16:51:07Z,18470148,USD,LATAM
O-117086,C-0961,refunded,2026-04-18T13:33:50Z,30782944,JPY,APAC
O-117087,C-0499,delivered,2026-01-26T12:58:56Z,4530746,USD,NA
O-117088,C-1693,delivered,2025-11-22T10:39:08Z,12447831,USD,APAC
O-117089,C-0969,delivered,2025-12-07T17:04:31Z,1556839,USD,LATAM
O-117090,C-1843,delivered,2026-02-03T05:25:58Z,4675360,EUR,EU
O-117091,C-0617,delivered,2025-07-01T18:18:58Z,8344733,JPY,APAC
O-117092,C-0957,delivered,2025-10-09T23:21:55Z,294413,USD,EU
O-117093,C-1139,delivered,2026-04-29T03:10:47Z,4757228,GBP,NA
O-117094,C-1603,pending,2025-08-04T15:53:30Z,4431335,EUR,NA
O-117095,C-0769,cancelled,2025-10-06T23:40:04Z,7249593,EUR,NA
O-117096,C-0169,pending,2025-04-07T20:00:14Z,1225992,USD,NA
O-117097,C-1889,delivered,2025-04-30T00:24:59Z,3084957,USD,NA
O-117098,C-0851,pending,2026-01-04T08:56:42Z,832244,EUR,NA
O-117099,C-0163,delivered,2025-05-02T19:38:56Z,3869124,USD,NA
O-117100,C-1896,delivered,2025-08-21T23:01:35Z,5500425,EUR,NA
O-117101,C-0773,delivered,2025-10-02T09:15:22Z,7566477,EUR,NA
O-117102,C-0993,delivered,2025-05-30T03:04:45Z,16001162,USD,EU
O-117103,C-0939,refunded,2026-04-10T23:34:22Z,9541652,USD,EU
O-117104,C-1239,delivered,2026-05-05T10:51:43Z,1885908,USD,APAC
O-117105,C-1118,delivered,2025-07-23T19:31:06Z,2934750,GBP,NA
O-117106,C-1131,processing,2025-07-11T11:54:56Z,1343553,EUR,LATAM
